Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
1416,Tue Apr 26 17:54:57 2022,7929,7929,7929,7929,7945,2.1199352741241455,3.15338134765625,2.27685546875,1.6826171875,0.3272988796234131,2.1199352741241455,1.99993896484375,1.39532470703125,0.9029541015625,0.1713743805885315,1.0071616172790527,0.963908314704895,-0.04039466753602028,0.11320270597934723,3.4390061045996845e-05,1.0457303524017334,1.0230969190597534,0.47484198212623596,0.4499759376049042,0.03412260487675667,1.0,51.0,1007.0,994.0,3661.0,2.0272293090820312,1.954789400100708,2.9385032653808594,2.006671905517578,5.022312164306641,0,0,0,0,0,0.9631178975105286,0.9421476125717163,-0.08506970852613449,0.2515750229358673,0.0010078380582854152,1.1203097105026245,1.117385745048523,-0.5214415192604065,0.5489551424980164,0.05829908326268196,1.3649351596832275,1.37778639793396,2.243180274963379,1.6933213472366333,5.57432746887207
1417,Tue Apr 26 17:54:59 2022,7931,7931,7931,7931,7947,2.04172420501709,3.11431884765625,0.893798828125,0.7784423828125,0.2628616690635681,2.04172420501709,1.99993896484375,0.49224853515625,0.54901123046875,0.1502174735069275,1.0600194931030273,0.9490383267402649,-0.039533499628305435,0.11258003115653992,5.413711187429726e-05,1.2233831882476807,1.199816346168518,0.17621363699436188,0.16141554713249207,0.03770406171679497,1.0,347.0,1013.0,548.0,5901.0,1.6689163446426392,1.6668709516525269,2.793475866317749,3.401228904724121,3.984119176864624,0,0,0,0,0,0.8664656281471252,0.7909862995147705,-0.22434982657432556,0.6974546909332275,0.0014358429471030831,1.325199007987976,1.3556514978408813,-0.6755880117416382,1.4744555950164795,-0.4038332998752594,1.8782342672348022,1.9666088819503784,2.4252538681030273,2.580190420150757,2.962838888168335
1418,Tue Apr 26 17:55:02 2022,7934,7934,7934,7934,7950,2.0745694637298584,2.76031494140625,1.0655517578125,0.68829345703125,0.2700027823448181,2.0745694637298584,1.99993896484375,0.545654296875,0.46697998046875,0.1417851448059082,1.0319215059280396,0.9563969969749451,-0.04122814163565636,0.11337478458881378,-4.798850932274945e-05,1.1616419553756714,1.1358617544174194,0.18592417240142822,0.15704473853111267,0.03557030111551285,1.0,199.0,867.0,411.0,7052.0,1.7858940362930298,1.7607239484786987,2.934821605682373,2.9735474586486816,3.9860541820526123,0,0,0,0,0,0.8883301019668579,0.8420012593269348,-0.22174707055091858,0.7219266891479492,-0.001349117374047637,1.2902162075042725,1.3198347091674805,-0.55332350730896,1.4953477382659912,-0.38618794083595276,1.8036155700683594,1.884192943572998,2.583099126815796,2.676973581314087,3.050870656967163
1419,Tue Apr 26 17:55:04 2022,7936,7936,7936,7936,7952,1.8438509702682495,1.861572265625,0.97637939453125,0.71368408203125,0.11663961410522461,1.8438509702682495,1.82470703125,0.59295654296875,0.5423583984375,0.06249082088470459,1.01734459400177,0.9686353802680969,-0.04013897106051445,0.11329654604196548,-1.895809509733226e-05,1.0713074207305908,1.0320301055908203,0.21489253640174866,0.19087736308574677,0.01948625221848488,1.0,3.0,1026.0,689.0,2251.0,1.721122145652771,1.7680753469467163,2.7593166828155518,2.8413970470428467,3.206918478012085,0,0,0,0,0,0.949629008769989,0.9385728240013123,-0.1867862492799759,0.5935567617416382,-0.0009728958830237389,1.1324927806854248,1.151691198348999,-0.9560007452964783,1.73747980594635,-0.1027400940656662,1.3531265258789062,1.402188777923584,2.664177656173706,3.4305531978607178,2.6088225841522217
1420,Tue Apr 26 17:55:07 2022,7939,7939,7939,7939,7955,1.9156181812286377,2.00201416015625,0.93817138671875,0.70367431640625,0.11614662408828735,1.9156181812286377,1.900634765625,0.52789306640625,0.54644775390625,0.05978214740753174,1.0164611339569092,0.9694098830223083,-0.040035974234342575,0.11377975344657898,8.829881153360475e-06,1.0783249139785767,1.0431933403015137,0.1939798891544342,0.19210007786750793,0.01978941820561886,1.0,15.0,1019.0,702.0,2045.0,1.7764759063720703,1.8219391107559204,2.7213804721832275,2.8445992469787598,3.0209147930145264,0,0,0,0,0,0.9426297545433044,0.9292715191841125,-0.20639239251613617,0.5922941565513611,0.0004461920470930636,1.1514285802841187,1.1719259023666382,-1.057951807975769,1.741005539894104,-0.006632607895880938,1.408830165863037,1.4619981050491333,2.895423173904419,3.4343652725219727,2.497176170349121
1421,Tue Apr 26 17:55:09 2022,7941,7941,7941,7941,7957,2.009389877319336,2.10443115234375,0.9376220703125,0.72308349609375,0.11876267194747925,2.009389877319336,1.99993896484375,0.51580810546875,0.53594970703125,0.060845375061035156,1.0213651657104492,0.9699652194976807,-0.040004387497901917,0.11300132423639297,5.21085121363285e-06,1.0887826681137085,1.053202509880066,0.1961190402507782,0.19429096579551697,0.02033960446715355,1.0,25.0,994.0,730.0,1872.0,1.8455381393432617,1.8989120721817017,2.6300766468048096,2.7584900856018066,2.9914729595184326,0,0,0,0,0,0.9380799531936646,0.9209674596786499,-0.20398013293743134,0.5816087126731873,0.0002561923465691507,1.164413571357727,1.1906938552856445,-0.8688443899154663,1.7485164403915405,0.10468993335962296,1.4485182762145996,1.5177619457244873,2.726355791091919,3.4708139896392822,2.4014151096343994
1422,Tue Apr 26 17:55:12 2022,7944,7944,7944,7944,7960,2.020519495010376,2.05267333984375,0.90216064453125,0.71331787109375,0.11824607849121094,2.020519495010376,1.99993896484375,0.49395751953125,0.5306396484375,0.0611572265625,1.0176639556884766,0.9681423902511597,-0.03975662216544151,0.11331623047590256,4.430118860909715e-05,1.085511565208435,1.0510457754135132,0.1918397843837738,0.19352272152900696,0.02022102102637291,1.0,15.0,987.0,726.0,1876.0,1.8613523244857788,1.902808666229248,2.5748441219329834,2.74200177192688,3.0244381427764893,0,0,0,0,0,0.9374971389770508,0.9211229681968689,-0.20723867416381836,0.5855448246002197,0.002190848346799612,1.165984034538269,1.190585970878601,-0.8471055030822754,1.7489900588989258,0.11050180345773697,1.4535084962844849,1.5184760093688965,2.7284421920776367,3.476161003112793,2.4203941822052
1423,Tue Apr 26 17:55:14 2022,7946,7946,7946,7946,7962,2.0177841186523438,2.18115234375,0.91546630859375,0.74285888671875,0.11647224426269531,2.0177841186523438,1.99993896484375,0.50811767578125,0.54754638671875,0.06012296676635742,1.0166504383087158,0.9680806994438171,-0.03971637785434723,0.11279796808958054,-9.991925253416412e-06,1.0838547945022583,1.049554467201233,0.18901173770427704,0.19352534413337708,0.020220059901475906,1.0,29.0,996.0,703.0,1989.0,1.8616738319396973,1.9055123329162598,2.688286304473877,2.829326629638672,2.9734315872192383,0,0,0,0,0,0.9379950761795044,0.9223729968070984,-0.21012651920318604,0.5828589200973511,-0.0004941590595990419,1.1670078039169312,1.1909419298171997,-0.8440786600112915,1.728880763053894,0.09195896238088608,1.4598114490509033,1.5242043733596802,2.7494957447052,3.4249379634857178,2.4424779415130615
1424,Tue Apr 26 17:55:17 2022,7949,7949,7949,7949,7965,1.9697909355163574,2.03692626953125,0.92828369140625,0.72589111328125,0.118344247341156,1.9697909355163574,1.96417236328125,0.5096435546875,0.5396728515625,0.06057804822921753,1.0189471244812012,0.9697226881980896,-0.040210191160440445,0.11299106478691101,1.61922780534951e-05,1.086193561553955,1.052001714706421,0.18989409506320953,0.19293564558029175,0.020318223163485527,1.0,27.0,997.0,730.0,2035.0,1.8134806156158447,1.8670809268951416,2.683830499649048,2.7971651554107666,2.98146390914917,0,0,0,0,0,0.9380898475646973,0.9217880964279175,-0.21175061166286469,0.5856412053108215,0.0007969337748363614,1.163649559020996,1.1874268054962158,-0.8532717823982239,1.7406916618347168,0.07809994369745255,1.4448219537734985,1.5069843530654907,2.6803460121154785,3.4422237873077393,2.428790330886841
1425,Tue Apr 26 17:55:19 2022,7951,7951,7951,7951,7967,2.0279455184936523,2.15447998046875,0.93157958984375,0.73834228515625,0.11420649290084839,2.0279455184936523,1.99993896484375,0.50164794921875,0.5264892578125,0.057291269302368164,1.0163512229919434,0.9683668613433838,-0.039825476706027985,0.11303360015153885,-2.1792629922856577e-05,1.0833882093429565,1.0492608547210693,0.1892377734184265,0.19227440655231476,0.020206304267048836,1.0,27.0,1015.0,744.0,1938.0,1.8718549013137817,1.9060455560684204,2.6508870124816895,2.738218069076538,2.8353166580200195,0,0,0,0,0,0.9381228685379028,0.922903835773468,-0.21045204997062683,0.5878764986991882,-0.0010785064660012722,1.165903091430664,1.1888377666473389,-0.8728972673416138,1.7433799505233765,0.05617712810635567,1.4546700716018677,1.5158517360687256,2.7266159057617188,3.4496071338653564,2.4251301288604736
1426,Tue Apr 26 17:55:22 2022,7954,7954,7954,7954,7970,2.006556510925293,2.07080078125,0.8929443359375,0.6925048828125,0.11562860012054443,2.006556510925293,1.99993896484375,0.4979248046875,0.531494140625,0.060039639472961426,1.0166709423065186,0.9697343707084656,-0.04010963439941406,0.1137397363781929,9.336848961538635e-06,1.0823134183883667,1.0479923486709595,0.19181036949157715,0.1916532814502716,0.019986562430858612,1.0,7.0,1027.0,675.0,2144.0,1.8539514541625977,1.9083526134490967,2.5959222316741943,2.7732064723968506,3.004000186920166,0,0,0,0,0,0.9393498301506042,0.9253258109092712,-0.20911087095737457,0.5934661626815796,0.0004671563219744712,1.1609642505645752,1.1825628280639648,-0.9462428092956543,1.7527230978012085,-0.028079602867364883,1.437835693359375,1.4946728944778442,2.6801772117614746,3.4649147987365723,2.501978874206543
1427,Tue Apr 26 17:55:24 2022,7956,7956,7956,7956,7972,1.9514731168746948,2.019775390625,0.92401123046875,0.70538330078125,0.11765599250793457,1.9514731168746948,1.934814453125,0.50372314453125,0.53240966796875,0.061706721782684326,1.0152822732925415,0.9689185619354248,-0.04023517668247223,0.11279979348182678,-5.4685653594788164e-05,1.0799462795257568,1.0458896160125732,0.19035154581069946,0.19017067551612854,0.02016330324113369,1.0,9.0,1028.0,711.0,2035.0,1.8070094585418701,1.8499221801757812,2.646278142929077,2.7996411323547363,3.06034779548645,0,0,0,0,0,0.9401229619979858,0.9264061450958252,-0.2113730013370514,0.5931503176689148,-0.002712137531489134,1.1581710577011108,1.1785647869110107,-0.9300675988197327,1.7437102794647217,-0.0003071187238674611,1.4284350872039795,1.481337547302246,2.7182018756866455,3.459429979324341,2.4911305904388428
1428,Tue Apr 26 17:55:27 2022,7959,7959,7959,7959,7975,1.9495936632156372,1.9835205078125,0.904052734375,0.686279296875,0.11639571189880371,1.9495936632156372,1.92401123046875,0.5279541015625,0.5184326171875,0.05894583463668823,1.0152431726455688,0.9686704874038696,-0.03968818485736847,0.11319930851459503,2.6135767257073894e-05,1.0802124738693237,1.0459855794906616,0.19129078090190887,0.19023363292217255,0.02016969583928585,1.0,21.0,1035.0,720.0,2060.0,1.8048242330551147,1.8394242525100708,2.759955883026123,2.7252416610717773,2.922494888305664,0,0,0,0,0,0.9398550987243652,0.9260839819908142,-0.2074756771326065,0.5950541496276855,0.0012957938015460968,1.1573182344436646,1.1774227619171143,-0.9288115501403809,1.7374423742294312,0.004733467474579811,1.4250574111938477,1.4768353700637817,2.6904304027557373,3.429079055786133,2.4990880489349365
1429,Tue Apr 26 17:55:29 2022,7961,7961,7961,7961,7977,1.1341387033462524,1.130859375,0.1502685546875,0.18719482421875,0.013254761695861816,1.1341387033462524,1.130859375,0.1263427734375,0.18719482421875,0.006812453269958496,0.977013349533081,0.9691969156265259,-0.039652518928050995,0.11251777410507202,6.176860915729776e-05,0.9781101942062378,0.970354437828064,0.0451781265437603,0.11433100700378418,0.0018476619152352214,1.0,1.0,102.0,1.0,1715.0,1.1595203876495361,1.1654086112976074,2.7965474128723145,1.6373058557510376,3.6870670318603516,0,0,0,0,0,0.9988785982131958,0.9988071322441101,-0.8776928782463074,0.9841405153274536,0.033430688083171844,1.003358006477356,1.0035617351531982,-1.2945483922958374,1.0459312200546265,-0.01058488991111517,1.0089596509933472,1.0095067024230957,1.8607139587402344,1.123828411102295,2.9661617279052734
1430,Tue Apr 26 17:55:32 2022,7964,7964,7964,7964,7980,1.1245830059051514,1.1412353515625,0.149658203125,0.1607666015625,0.01334381103515625,1.1245830059051514,1.1412353515625,0.11016845703125,0.1607666015625,0.006834626197814941,0.9766002893447876,0.9686166644096375,-0.03985854983329773,0.11332488805055618,2.3997388325369684e-06,0.9774691462516785,0.9695651531219482,0.04550096020102501,0.11435536295175552,0.0018269425490871072,1.0,1.0,122.0,1.0,1685.0,1.1505048274993896,1.1770589351654053,2.421233654022217,1.4058510065078735,3.741018772125244,0,0,0,0,0,0.9991111159324646,0.9990217089653015,-0.8759936094284058,0.9909888505935669,0.001313527231104672,1.002659559249878,1.0029339790344238,-1.2795441150665283,1.026452660560608,-0.004685903899371624,1.0070924758911133,1.0078365802764893,1.8286601305007935,1.0707226991653442,3.045833110809326
1431,Tue Apr 26 17:55:34 2022,7966,7966,7966,7966,7982,2.2709310054779053,3.4769287109375,2.3526611328125,1.61834716796875,0.32443106174468994,2.2709310054779053,1.99993896484375,1.33624267578125,0.8759765625,0.17468959093093872,1.305902123451233,0.8321930170059204,-0.04127906635403633,0.11437637358903885,5.744516238337383e-05,1.4518531560897827,1.2997379302978516,0.4686531722545624,0.4460085928440094,0.05218413844704628,1.0,683.0,1003.0,996.0,3312.0,1.5641602277755737,1.5387247800827026,2.8512399196624756,1.964035153388977,3.3475611209869385,0,0,0,0,0,0.8994725942611694,0.6402775645256042,-0.08808020502328873,0.2564443349838257,0.0011008165311068296,1.2370078563690186,1.2448170185089111,-0.4859602749347687,0.5214598774909973,0.08227773755788803,1.619968295097351,1.913679838180542,2.285564661026001,1.664485216140747,1.9997682571411133
1432,Tue Apr 26 17:55:37 2022,7969,7969,7969,7969,7985,2.0830678939819336,2.68511962890625,1.17437744140625,0.7265625,0.2655808925628662,2.0830678939819336,1.99993896484375,0.5931396484375,0.51239013671875,0.14318078756332397,1.0280991792678833,0.9580859541893005,-0.04100639373064041,0.11307144165039062,-9.279526420868933e-05,1.1592144966125488,1.1310794353485107,0.19832824170589447,0.15844066441059113,0.03594861179590225,1.0,143.0,830.0,419.0,7118.0,1.7969650030136108,1.7681684494018555,2.990696907043457,3.2339560985565186,3.9829294681549072,0,0,0,0,0,0.8868929743766785,0.8470545411109924,-0.2067602276802063,0.7136516571044922,-0.0025813309475779533,1.2976219654083252,1.329111933708191,-0.491690993309021,1.5056384801864624,-0.4012039303779602,1.8304471969604492,1.9152263402938843,2.6768033504486084,2.7894177436828613,3.138199806213379
1433,Tue Apr 26 17:55:39 2022,7971,7971,7971,7971,7987,2.0563771724700928,2.60565185546875,0.99267578125,0.6878662109375,0.26543086767196655,2.0563771724700928,1.99993896484375,0.54241943359375,0.485107421875,0.13310319185256958,1.016491174697876,0.9640706777572632,-0.03972713649272919,0.11315765231847763,5.159153079148382e-05,1.1295171976089478,1.105715036392212,0.17051027715206146,0.15533822774887085,0.03391890600323677,1.0,99.0,883.0,413.0,7813.0,1.8205807209014893,1.8087290525436401,3.1811540126800537,3.122910737991333,3.924159288406372,0,0,0,0,0,0.8999342322349548,0.8718979358673096,-0.23298968374729156,0.7284597754478455,0.0015210257843136787,1.2666683197021484,1.2928842306137085,-0.6509239077568054,1.4294025897979736,-0.30486834049224854,1.7448042631149292,1.8146376609802246,2.688424587249756,2.482389211654663,3.139470338821411
1434,Tue Apr 26 17:55:42 2022,7974,7974,7974,7974,7990,1.942051887512207,1.96826171875,0.94305419921875,0.6722412109375,0.11398565769195557,1.942051887512207,1.9281005859375,0.5697021484375,0.4993896484375,0.058657050132751465,1.0187485218048096,0.9702193737030029,-0.03972446545958519,0.1137656420469284,1.3280277016747277e-05,1.078480839729309,1.0411959886550903,0.2073609083890915,0.18982836604118347,0.01969197206199169,1.0,7.0,1029.0,683.0,2131.0,1.8007291555404663,1.8518133163452148,2.74739408493042,2.6307430267333984,2.978729009628296,0,0,0,0,0,0.9446144104003906,0.9318316578865051,-0.19157162308692932,0.5993078947067261,0.0006744005368091166,1.1440688371658325,1.1642051935195923,-1.0059186220169067,1.7298712730407715,-0.05893542990088463,1.3858178853988647,1.4372276067733765,2.785036325454712,3.350914716720581,2.5519251823425293
1435,Tue Apr 26 17:55:44 2022,7976,7976,7976,7976,7992,1.9390147924423218,1.99725341796875,0.94281005859375,0.6993408203125,0.1190294623374939,1.9390147924423218,1.92730712890625,0.50201416015625,0.5206298828125,0.05973333120346069,1.0195599794387817,0.9697496294975281,-0.04015331342816353,0.1137300506234169,2.2707865355187096e-05,1.0835957527160645,1.0483696460723877,0.19473440945148468,0.19282102584838867,0.02024291269481182,1.0,9.0,994.0,759.0,1882.0,1.789426326751709,1.8383851051330566,2.5779428482055664,2.7000679969787598,2.95082688331604,0,0,0,0,0,0.9409043788909912,0.9250073432922363,-0.20619526505470276,0.5898218154907227,0.0011217687278985977,1.1569170951843262,1.181766390800476,-0.8333216309547424,1.7698627710342407,0.06781230866909027,1.4252265691757202,1.4900496006011963,2.6595888137817383,3.512417793273926,2.4234609603881836
1436,Tue Apr 26 17:55:47 2022,7979,7979,7979,7979,7995,2.0129120349884033,2.10247802734375,0.9200439453125,0.7462158203125,0.11985111236572266,2.0129120349884033,1.99993896484375,0.5035400390625,0.53790283203125,0.061036527156829834,1.019902229309082,0.9688177704811096,-0.0395430363714695,0.11323806643486023,4.2659266910050064e-06,1.0867863893508911,1.0511492490768433,0.19733045995235443,0.19300414621829987,0.020419398322701454,1.0,29.0,989.0,738.0,1805.0,1.8521689176559448,1.9026212692260742,2.55176043510437,2.787001371383667,2.9891443252563477,0,0,0,0,0,0.9384569525718689,0.9216747879981995,-0.20038992166519165,0.5867131352424622,0.00020891540043521672,1.1661725044250488,1.1924946308135986,-0.7499368190765381,1.757678508758545,0.0943041518330574,1.4573767185211182,1.5282492637634277,2.6023871898651123,3.496962070465088,2.3978207111358643
1437,Tue Apr 26 17:55:49 2022,7981,7981,7981,7981,7997,2.0166208744049072,2.13525390625,0.975341796875,0.70953369140625,0.11701172590255737,2.0166208744049072,1.99993896484375,0.5137939453125,0.5328369140625,0.05871516466140747,1.020594835281372,0.969285249710083,-0.04006465896964073,0.11264442652463913,9.481968845648225e-07,1.0852662324905396,1.0480515956878662,0.204889714717865,0.19342021644115448,0.020614780485630035,1.0,15.0,939.0,761.0,1714.0,1.8581807613372803,1.9082447290420532,2.5076611042022705,2.754815101623535,2.8482072353363037,0,0,0,0,0,0.9404096603393555,0.9248449802398682,-0.19554255902767181,0.5823818445205688,4.599597377819009e-05,1.165016770362854,1.1928679943084717,-0.5895487070083618,1.784841775894165,0.09270676970481873,1.4569385051727295,1.5332434177398682,2.4504764080047607,3.6239354610443115,2.36344575881958
1438,Tue Apr 26 17:55:52 2022,7984,7984,7984,7984,8000,1.998805046081543,2.03887939453125,0.98529052734375,0.678955078125,0.1206924319267273,1.998805046081543,1.9368896484375,0.52227783203125,0.531005859375,0.0621567964553833,1.0195456743240356,0.9683822393417358,-0.0402304083108902,0.11327914893627167,2.8986726192670176e-06,1.0840272903442383,1.046280860900879,0.1963663399219513,0.19276902079582214,0.020453637465834618,1.0,15.0,970.0,789.0,1838.0,1.843869686126709,1.8512139320373535,2.6597115993499756,2.754622459411621,3.0389115810394287,0,0,0,0,0,0.9405165910720825,0.9255471229553223,-0.20487426221370697,0.5876418948173523,0.00014171918155625463,1.163041114807129,1.188651442527771,-0.6663545966148376,1.7815912961959839,0.07817403227090836,1.4487648010253906,1.5179831981658936,2.512538433074951,3.5926196575164795,2.4193084239959717
1439,Tue Apr 26 17:55:54 2022,7986,7986,7986,7986,8002,2.011654853820801,2.0791015625,0.87713623046875,0.66973876953125,0.11880934238433838,2.011654853820801,1.99993896484375,0.4510498046875,0.497802734375,0.06049525737762451,1.0136052370071411,0.9677952527999878,-0.0400550477206707,0.1134035512804985,8.678776794113219e-06,1.0818519592285156,1.0498764514923096,0.18191072344779968,0.18727567791938782,0.019935794174671173,1.0,17.0,1023.0,741.0,1976.0,1.859454870223999,1.9049279689788818,2.4795119762420654,2.658128023147583,3.0345044136047363,0,0,0,0,0,0.9369167685508728,0.9218182563781738,-0.22019068896770477,0.6055433750152588,0.0004353364056441933,1.1682623624801636,1.1916807889938354,-0.7342191934585571,1.7358981370925903,0.08344968408346176,1.45915949344635,1.5214871168136597,2.4729158878326416,3.420257329940796,2.4644153118133545
1440,Tue Apr 26 17:55:57 2022,7989,7989,7989,7989,8005,2.007444381713867,2.14031982421875,0.8701171875,0.64031982421875,0.11501204967498779,2.007444381713867,1.99993896484375,0.46881103515625,0.49139404296875,0.05983704328536987,1.0156375169754028,0.970558762550354,-0.03970516100525856,0.11315219849348068,-1.1684831406455487e-05,1.0823577642440796,1.0507563352584839,0.18039296567440033,0.18459664285182953,0.01960000954568386,1.0,13.0,1031.0,714.0,2122.0,1.8546957969665527,1.9033327102661133,2.598832130432129,2.6619880199432373,3.0529088973999023,0,0,0,0,0,0.9383565783500671,0.9236763119697571,-0.22010371088981628,0.6129699945449829,-0.0005961645510978997,1.1627191305160522,1.1841634511947632,-0.8812628388404846,1.7111120223999023,0.03323913738131523,1.44224214553833,1.4980659484863281,2.601973056793213,3.299246311187744,2.4997406005859375
1441,Tue Apr 26 17:55:59 2022,7991,7991,7991,7991,8007,2.020110607147217,2.08447265625,0.88507080078125,0.66278076171875,0.11733591556549072,2.020110607147217,1.99993896484375,0.499267578125,0.5081787109375,0.06153076887130737,1.0126055479049683,0.9695221185684204,-0.040218010544776917,0.1133449524641037,-1.8806022126227617e-05,1.078052282333374,1.0461735725402832,0.18288399279117584,0.18512268364429474,0.0196598581969738,1.0,7.0,1032.0,748.0,2110.0,1.8738521337509155,1.9116703271865845,2.729968786239624,2.745091438293457,3.1297667026519775,0,0,0,0,0,0.9392917156219482,0.9267315864562988,-0.21990995109081268,0.612269401550293,-0.0009565695654600859,1.1630805730819702,1.1829423904418945,-0.8881053924560547,1.691351294517517,-0.007965626195073128,1.4478944540023804,1.5011651515960693,2.608907461166382,3.2549591064453125,2.53774356842041
1442,Tue Apr 26 17:56:02 2022,7994,7994,7994,7994,8010,2.0217761993408203,2.0830078125,0.893310546875,0.6378173828125,0.1191033124923706,2.0217761993408203,1.99993896484375,0.47674560546875,0.49383544921875,0.06361109018325806,1.0126899480819702,0.9684333801269531,-0.03991539031267166,0.1132740005850792,-3.321209078421816e-05,1.0767786502838135,1.0444362163543701,0.1844189465045929,0.1852336823940277,0.01988733373582363,1.0,13.0,1034.0,723.0,2241.0,1.8776154518127441,1.9148502349853516,2.585122585296631,2.666013240814209,3.198573112487793,0,0,0,0,0,0.9404810667037964,0.9272307753562927,-0.2164386659860611,0.611519455909729,-0.0016700122505426407,1.1585192680358887,1.1785107851028442,-0.8607856631278992,1.7127724885940552,-0.046739183366298676,1.4314846992492676,1.484089970588684,2.5309031009674072,3.324409246444702,2.5726258754730225
1443,Tue Apr 26 17:56:04 2022,7996,7996,7996,7996,8012,2.001889705657959,2.0396728515625,0.843505859375,0.6397705078125,0.12031424045562744,2.001889705657959,1.99468994140625,0.495361328125,0.474853515625,0.06475836038589478,1.0157204866409302,0.9698586463928223,-0.040400926023721695,0.1139637753367424,-1.902770782180596e-05,1.081917643547058,1.0486541986465454,0.1906030923128128,0.18584929406642914,0.020063485950231552,1.0,13.0,1036.0,694.0,2248.0,1.8503161668777466,1.9021427631378174,2.5989155769348145,2.5550460815429688,3.2276723384857178,0,0,0,0,0,0.9388149976730347,0.9248602986335754,-0.21196363866329193,0.6132053136825562,-0.0009483749745413661,1.1611969470977783,1.1816102266311646,-0.8872401714324951,1.671189785003662,-0.08447470515966415,1.4359605312347412,1.4885488748550415,2.455653429031372,3.1689765453338623,2.6293532848358154
1444,Tue Apr 26 17:56:07 2022,7999,7999,7999,7999,8015,1.0953617095947266,1.09307861328125,0.0892333984375,0.1513671875,0.010706484317779541,1.0953617095947266,1.09307861328125,0.0823974609375,0.1513671875,0.005724728107452393,0.9769477844238281,0.9693530201911926,-0.039109114557504654,0.1130836084485054,-3.7950408113829326e-06,0.9776883721351624,0.970129668712616,0.041459836065769196,0.11369722336530685,0.0013525354443117976,1.0,1.0,8.0,1.0,2156.0,1.1203587055206299,1.1267344951629639,1.987404465675354,1.3313182592391968,4.232590198516846,0,0,0,0,0,0.9992424845695496,0.9991994500160217,-0.943301260471344,0.9946030974388123,-0.002805871656164527,1.0022711753845215,1.0024049282073975,-1.1500953435897827,1.015992283821106,-0.02244771644473076,1.006065845489502,1.0064200162887573,1.4130973815917969,1.0427560806274414,3.151639699935913
1445,Tue Apr 26 17:56:09 2022,8001,8001,8001,8001,8017,1.0972594022750854,1.0906982421875,0.08868408203125,0.152099609375,0.010614931583404541,1.0972594022750854,1.0906982421875,0.08050537109375,0.152099609375,0.005468845367431641,0.9763587713241577,0.9687314033508301,-0.03969448059797287,0.11336570978164673,-1.0574348152658786e-06,0.977220356464386,0.9696366190910339,0.04187405854463577,0.11406395584344864,0.0014639233704656363,1.0,1.0,4.0,1.0,1909.0,1.1228371858596802,1.1248525381088257,1.9225594997406006,1.3334590196609497,3.735745668411255,0,0,0,0,0,0.9991183280944824,0.9990664124488831,-0.947949230670929,0.9938784837722778,-0.0007223293650895357,1.002642035484314,1.0027996301651,-1.1384471654891968,1.0180643796920776,0.00023688588407821953,1.0070496797561646,1.0074666738510132,1.3775416612625122,1.048205852508545,2.8185253143310547
1446,Tue Apr 26 17:56:12 2022,8004,8004,8004,8004,8020,2.2896838188171387,3.382568359375,2.39251708984375,1.413330078125,0.2634335160255432,2.2896838188171387,1.99993896484375,1.3446044921875,0.7706298828125,0.1346350908279419,1.3073484897613525,0.8389868140220642,-0.039843179285526276,0.11222843080759048,-5.829284646097221e-07,1.4519248008728027,1.288025975227356,0.4874800145626068,0.36203378438949585,0.04405106604099274,1.0,626.0,1004.0,865.0,5413.0,1.5769989490509033,1.5527163743972778,2.7582762241363525,2.128613233566284,3.0563411712646484,0,0,0,0,0,0.9004243612289429,0.6513741612434387,-0.08173295110464096,0.3099943697452545,-1.3233016034064349e-05,1.2381978034973145,1.2725191116333008,-0.6301465034484863,0.6433281898498535,0.1075078621506691,1.625352144241333,1.9517245292663574,2.410191297531128,2.0401647090911865,2.44350004196167
