Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
1367,Tue Apr 26 16:39:53 2022,3425,3425,3425,3425,3432,2.123887062072754,2.3834228515625,1.45074462890625,1.0643310546875,0.18337547779083252,2.123887062072754,1.99993896484375,0.7376708984375,0.660888671875,0.09441536664962769,1.1080982685089111,0.9602360725402832,-0.038291893899440765,0.1101747527718544,-2.6277491997461766e-05,1.2580466270446777,1.182658314704895,0.3585069179534912,0.23553019762039185,0.03458426520228386,1.0,201.0,1036.0,787.0,2278.0,1.688241958618164,1.691053867340088,2.05761981010437,2.8059616088867188,2.7300093173980713,0,0,0,0,0,0.8808085918426514,0.811930239200592,-0.1068093553185463,0.4677733778953552,-0.0007598106167279184,1.290401577949524,1.3666982650756836,-0.3495044708251953,1.10060715675354,-0.2093135416507721,1.7767976522445679,1.971206545829773,1.766208529472351,2.4486947059631348,2.3217785358428955
1368,Tue Apr 26 16:39:56 2022,3428,3428,3428,3428,3435,2.146106481552124,2.345947265625,1.37384033203125,0.9775390625,0.17667317390441895,2.146106481552124,1.99993896484375,0.75909423828125,0.585205078125,0.09297573566436768,1.106905460357666,0.9605482220649719,-0.03868366405367851,0.10995105654001236,2.6754265491035767e-05,1.2533044815063477,1.1779946088790894,0.36454492807388306,0.24338452517986298,0.03405226394534111,1.0,198.0,1036.0,849.0,2400.0,1.7123584747314453,1.6977487802505493,2.082306385040283,2.404446601867676,2.7303833961486816,0,0,0,0,0,0.8831895589828491,0.8154097199440002,-0.1061149388551712,0.45175862312316895,0.0007856824086047709,1.2881147861480713,1.3636447191238403,-0.38619354367256165,1.0569754838943481,-0.23037336766719818,1.7736976146697998,1.9668525457382202,1.7613654136657715,2.328335762023926,2.3303568363189697
1369,Tue Apr 26 16:39:58 2022,3430,3430,3430,3430,3437,2.127319097518921,2.3861083984375,1.51763916015625,1.03656005859375,0.18557828664779663,2.127319097518921,1.99993896484375,0.7718505859375,0.6187744140625,0.09596943855285645,1.1063915491104126,0.9576243758201599,-0.03908737003803253,0.10969536006450653,-4.440809425432235e-05,1.2493640184402466,1.1704010963439941,0.3665686249732971,0.2381211817264557,0.03449404984712601,1.0,217.0,1037.0,884.0,2431.0,1.7027215957641602,1.7087637186050415,2.1056101322174072,2.598569393157959,2.78220272064209,0,0,0,0,0,0.8855637907981873,0.8182018995285034,-0.10663042962551117,0.4606703221797943,-0.0012874131789430976,1.2830793857574463,1.363559365272522,-0.31442907452583313,1.048179268836975,-0.24627527594566345,1.7643613815307617,1.973646879196167,1.7270158529281616,2.250033378601074,2.326723098754883
1370,Tue Apr 26 16:40:01 2022,3433,3433,3433,3433,3440,2.128751754760742,2.47698974609375,1.41339111328125,0.9901123046875,0.19010710716247559,2.128751754760742,1.99993896484375,0.74755859375,0.5672607421875,0.10068976879119873,1.1040171384811401,0.9591586589813232,-0.03857868164777756,0.10955135524272919,2.077771205222234e-05,1.2193549871444702,1.1605784893035889,0.3656977713108063,0.2412021905183792,0.03537789359688759,1.0,209.0,1036.0,784.0,2321.0,1.7458014488220215,1.7232259511947632,2.0441977977752686,2.3518059253692627,2.846121072769165,0,0,0,0,0,0.9054107666015625,0.8264487385749817,-0.10549334436655045,0.45418888330459595,0.0005873077898286283,1.2546156644821167,1.348722219467163,-0.37613165378570557,1.089666724205017,-0.19835107028484344,1.707953929901123,1.9436748027801514,1.7422552108764648,2.45504093170166,2.319122791290283
1371,Tue Apr 26 16:40:03 2022,3435,3435,3435,3435,3442,2.148008346557617,2.443359375,1.41387939453125,0.98333740234375,0.1911819577217102,2.148008346557617,1.99993896484375,0.77764892578125,0.59515380859375,0.10209614038467407,1.1173570156097412,0.9562742710113525,-0.03914886340498924,0.11053547263145447,2.2162777895573527e-05,1.2429521083831787,1.1606802940368652,0.3708634078502655,0.24538522958755493,0.03600556403398514,1.0,283.0,1037.0,807.0,2293.0,1.728150486946106,1.7230747938156128,2.096860647201538,2.4253857135772705,2.8355655670166016,0,0,0,0,0,0.8989542126655579,0.8238911628723145,-0.10556140542030334,0.4504569172859192,0.0006155375740490854,1.2631529569625854,1.338529348373413,-0.40751513838768005,1.063684344291687,-0.18366672098636627,1.721431016921997,1.9233136177062988,1.740861177444458,2.3832285404205322,2.3090929985046387
1372,Tue Apr 26 16:40:06 2022,3438,3438,3438,3438,3445,2.1578025817871094,2.51593017578125,1.53857421875,1.03094482421875,0.18775016069412231,2.1578025817871094,1.99993896484375,0.81298828125,0.62640380859375,0.10029619932174683,1.1250543594360352,0.9568930268287659,-0.03823913633823395,0.1099335104227066,-1.4085764632909559e-05,1.271422028541565,1.1631247997283936,0.3793492019176483,0.24597330391407013,0.03631806746125221,1.0,269.0,1036.0,795.0,2250.0,1.6971567869186401,1.7194534540176392,2.143113136291504,2.546633243560791,2.761606216430664,0,0,0,0,0,0.8848787546157837,0.8226916193962097,-0.10080194473266602,0.44693270325660706,-0.0003878445422742516,1.2824339866638184,1.3394323587417603,-0.4003327488899231,1.0525977611541748,-0.194762721657753,1.756589412689209,1.9269092082977295,1.7211956977844238,2.4131152629852295,2.3249998092651367
1373,Tue Apr 26 16:40:08 2022,3440,3440,3440,3440,3447,2.123673439025879,2.4866943359375,1.4945068359375,1.03350830078125,0.19101619720458984,2.123673439025879,1.99993896484375,0.77081298828125,0.63946533203125,0.10399138927459717,1.1328755617141724,0.9552021026611328,-0.037770044058561325,0.10919704288244247,3.0284963941085152e-05,1.263899326324463,1.1794791221618652,0.3813895881175995,0.24660271406173706,0.03628140315413475,1.0,351.0,1036.0,839.0,2211.0,1.6802551746368408,1.6956119537353516,2.021064519882202,2.593099355697632,2.8662450313568115,0,0,0,0,0,0.8963336944580078,0.809850811958313,-0.09903270751237869,0.44280552864074707,0.0008347241673618555,1.2646338939666748,1.3453173637390137,-0.3490375876426697,1.0389792919158936,-0.2047920525074005,1.7233195304870605,1.9413319826126099,1.6901088953018188,2.3609724044799805,2.339265823364258
1374,Tue Apr 26 16:40:11 2022,3443,3443,3443,3443,3450,2.123443365097046,2.46270751953125,1.4205322265625,0.99127197265625,0.1897074580192566,2.123443365097046,1.99993896484375,0.786865234375,0.58642578125,0.10260128974914551,1.1283172369003296,0.9600668549537659,-0.03856166824698448,0.10936351865530014,-1.7194095562445e-05,1.2450060844421387,1.1568306684494019,0.38624560832977295,0.24017252027988434,0.03660941869020462,1.0,285.0,1038.0,779.0,2175.0,1.7055686712265015,1.7288087606430054,2.037214756011963,2.441685676574707,2.8025927543640137,0,0,0,0,0,0.9062744975090027,0.8299112915992737,-0.09983716905117035,0.4553540050983429,-0.00046966318041086197,1.2489776611328125,1.3246185779571533,-0.40253153443336487,1.049692153930664,-0.20665645599365234,1.688193917274475,1.896238088607788,1.710398554801941,2.407280921936035,2.3474605083465576
1375,Tue Apr 26 16:40:13 2022,3445,3445,3445,3445,3452,2.1502840518951416,2.38409423828125,1.62939453125,1.03662109375,0.21323490142822266,2.1502840518951416,1.99993896484375,0.81915283203125,0.60968017578125,0.11009591817855835,1.1354167461395264,0.9600723385810852,-0.03965289890766144,0.10944469273090363,0.00011137102410430089,1.2773663997650146,1.1898237466812134,0.39929071068763733,0.23780891299247742,0.0337563194334507,1.0,279.0,1034.0,751.0,2208.0,1.683372974395752,1.6808699369430542,2.0515198707580566,2.563739776611328,3.2614905834198,0,0,0,0,0,0.8888731598854065,0.8069030046463013,-0.09930834174156189,0.46022114157676697,0.003299264470115304,1.2740557193756104,1.3583652973175049,-0.3301700949668884,1.0320547819137573,-0.251016229391098,1.7340028285980225,1.9498240947723389,1.7037850618362427,2.4221887588500977,2.68681263923645
1376,Tue Apr 26 16:40:16 2022,3448,3448,3448,3448,3455,1.094974160194397,1.0892333984375,0.17181396484375,0.14739990234375,0.014828681945800781,1.094974160194397,1.0892333984375,0.11956787109375,0.14739990234375,0.007444024085998535,0.9765295386314392,0.968828022480011,-0.03840099275112152,0.11017581820487976,-2.369455796724651e-05,0.9771437644958496,0.9694665670394897,0.048820171505212784,0.11081627756357193,0.002023376990109682,1.0,1.0,316.0,1.0,1752.0,1.1205865144729614,1.123538851737976,2.4491488933563232,1.3301286697387695,3.6790099143981934,0,0,0,0,0,0.9993714094161987,0.9993413686752319,-0.7865804433822632,0.9942205548286438,-0.011710401624441147,1.0018752813339233,1.0019679069519043,-1.3933674097061157,1.016993522644043,0.012561446987092495,1.0049927234649658,1.0052419900894165,2.2105698585510254,1.0452362298965454,2.8573498725891113
1377,Tue Apr 26 16:40:18 2022,3450,3450,3450,3450,3457,1.2815109491348267,1.2723388671875,0.6732177734375,0.2401123046875,0.24192684888839722,1.2815109491348267,1.2723388671875,0.409912109375,0.2401123046875,0.12707608938217163,0.9767299890518188,0.9684372544288635,-0.03867725282907486,0.11165439337491989,-8.279902976937592e-05,0.9774977564811707,0.9692162275314331,0.0582326278090477,0.11283372342586517,0.008951064199209213,1.0,1.0,410.0,1.0,1885.0,1.3110116720199585,1.312750220298767,7.039216995239258,2.128019094467163,14.196757316589355,0,0,0,0,0,0.9992145299911499,0.9991962909698486,-0.6641852855682373,0.9895480871200562,-0.009250188246369362,1.0024003982543945,1.0024471282958984,-1.7083113193511963,1.0371485948562622,-0.7399642467498779,1.0064821243286133,1.0065919160842896,7.245301723480225,1.1132526397705078,45.486812591552734
1378,Tue Apr 26 16:40:21 2022,3453,3453,3453,3453,3460,2.557699680328369,3.96649169921875,2.88128662109375,1.0301513671875,0.3999978303909302,2.557699680328369,1.99993896484375,1.68304443359375,0.61334228515625,0.22437286376953125,1.4663457870483398,0.8018085956573486,-0.0404488742351532,0.1110452264547348,0.00023006180708762258,1.5767605304718018,1.3476862907409668,0.7394746541976929,0.20139414072036743,0.05959062650799751,1.0,883.0,985.0,689.0,5994.0,1.622123122215271,1.48397958278656,2.2760002613067627,3.0454821586608887,3.76523756980896,0,0,0,0,0,0.9299736618995667,0.5949519276618958,-0.05469947308301926,0.5513826012611389,0.0038607046008110046,1.1758394241333008,1.1216946840286255,-0.5882265567779541,1.3565073013305664,0.39205461740493774,1.4607751369476318,1.7491579055786133,1.9956142902374268,2.6829617023468018,3.104841709136963
1379,Tue Apr 26 16:40:23 2022,3455,3455,3455,3455,3462,2.0589706897735596,2.62078857421875,1.325927734375,0.81597900390625,0.3712853193283081,2.0589706897735596,1.99993896484375,0.6666259765625,0.51715087890625,0.20349222421646118,1.0267866849899292,0.9632105827331543,-0.03921859711408615,0.11012397706508636,-6.482123717432842e-05,1.132890224456787,1.096634030342102,0.2156381905078888,0.1852932721376419,0.0503823459148407,1.0,105.0,952.0,775.0,7572.0,1.8174494504928589,1.823706865310669,3.091409683227539,2.7909858226776123,4.03895902633667,0,0,0,0,0,0.906342625617981,0.8783336877822876,-0.18187221884727478,0.5943225622177124,-0.0012865862809121609,1.239547610282898,1.2719643115997314,-0.3757176697254181,1.3718990087509155,-0.34665581583976746,1.658647894859314,1.7517107725143433,2.7302446365356445,2.54115891456604,2.86537504196167
1380,Tue Apr 26 16:40:26 2022,3458,3458,3458,3458,3465,2.0346450805664062,2.5606689453125,1.5130615234375,1.064697265625,0.3744655251502991,2.0346450805664062,1.99993896484375,0.8043212890625,0.646240234375,0.2007443904876709,1.030837893486023,0.9668969511985779,-0.03722640872001648,0.11185497045516968,-4.972570968675427e-05,1.1344406604766846,1.097725749015808,0.22390995919704437,0.2338283658027649,0.04896441102027893,1.0,93.0,973.0,695.0,7742.0,1.7935227155685425,1.8218930959701538,3.5921640396118164,2.763737440109253,4.099802017211914,0,0,0,0,0,0.9086750149726868,0.8808183073997498,-0.1662561595439911,0.478363573551178,-0.0010155480122193694,1.2314473390579224,1.2622848749160767,-0.19998927414417267,1.0382176637649536,-0.3032161593437195,1.6342617273330688,1.7222073078155518,3.0236997604370117,2.448601484298706,2.9519271850585938
1381,Tue Apr 26 16:40:28 2022,3460,3460,3460,3460,3467,2.132096529006958,2.49554443359375,1.39813232421875,0.9974365234375,0.19052982330322266,2.132096529006958,1.99993896484375,0.74517822265625,0.615478515625,0.10070979595184326,1.1215509176254272,0.9592625498771667,-0.038098372519016266,0.10985095798969269,2.7752303140005097e-05,1.240233063697815,1.156969428062439,0.37313276529312134,0.24571070075035095,0.03577682748436928,1.0,277.0,1036.0,801.0,2132.0,1.7191095352172852,1.728601336479187,1.9970860481262207,2.5048909187316895,2.8149447441101074,0,0,0,0,0,0.9043065905570984,0.8291165828704834,-0.1021040678024292,0.44707438349723816,0.0007757060811854899,1.2534607648849487,1.3273810148239136,-0.422932505607605,1.0306342840194702,-0.20862054824829102,1.7002352476119995,1.9023820161819458,1.7231841087341309,2.3714797496795654,2.302670955657959
1382,Tue Apr 26 16:40:31 2022,3463,3463,3463,3463,3470,2.140127182006836,2.50653076171875,1.4488525390625,1.11956787109375,0.1839737892150879,2.140127182006836,1.99993896484375,0.7540283203125,0.69500732421875,0.0940595269203186,1.1114319562911987,0.9601836204528809,-0.03847385570406914,0.11007114499807358,5.010177119402215e-06,1.235526204109192,1.15349280834198,0.3680223822593689,0.246048703789711,0.03422575071454048,1.0,233.0,1037.0,858.0,2386.0,1.7321584224700928,1.733811378479004,2.04886531829834,2.824673891067505,2.748209238052368,0,0,0,0,0,0.8995616436004639,0.8324140310287476,-0.10454216599464417,0.44735512137413025,0.00014638618449680507,1.2595765590667725,1.3367036581039429,-0.38484105467796326,1.075823426246643,-0.2119653970003128,1.7107905149459839,1.914894461631775,1.7486352920532227,2.4096617698669434,2.358369827270508
1383,Tue Apr 26 16:40:33 2022,3465,3465,3465,3465,3472,2.1420371532440186,2.25115966796875,1.56890869140625,0.9656982421875,0.18041342496871948,2.1420371532440186,1.99993896484375,0.79241943359375,0.586181640625,0.09576219320297241,1.1027642488479614,0.9618256092071533,-0.03887447342276573,0.10972976684570312,-5.812327435705811e-05,1.2248356342315674,1.142441987991333,0.3719601333141327,0.23810844123363495,0.033684100955724716,1.0,175.0,1036.0,891.0,2512.0,1.7488363981246948,1.7505824565887451,2.130388021469116,2.4618263244628906,2.842949390411377,0,0,0,0,0,0.900336503982544,0.8419032096862793,-0.10451247543096542,0.46083948016166687,-0.0017255402635782957,1.2595349550247192,1.3359562158584595,-0.3595214784145355,1.0352002382278442,-0.2683179974555969,1.714669942855835,1.9180527925491333,1.7541940212249756,2.188472032546997,2.320446252822876
1384,Tue Apr 26 16:40:36 2022,3468,3468,3468,3468,3475,2.1289894580841064,2.31768798828125,1.44573974609375,1.02923583984375,0.18084293603897095,2.1289894580841064,1.99993896484375,0.74432373046875,0.62591552734375,0.09391969442367554,1.1037653684616089,0.9591324329376221,-0.03965812548995018,0.11019287258386612,-1.9390256056794897e-05,1.2346423864364624,1.1523348093032837,0.37430328130722046,0.23741364479064941,0.03361204266548157,1.0,183.0,1035.0,835.0,2485.0,1.7243773937225342,1.7355537414550781,1.9885578155517578,2.63639235496521,2.7942276000976562,0,0,0,0,0,0.893996000289917,0.8323383331298828,-0.10595185309648514,0.4641387462615967,-0.0005768841947428882,1.2703953981399536,1.350000262260437,-0.32500725984573364,1.073542594909668,-0.2590745687484741,1.7372087240219116,1.9460052251815796,1.7115222215652466,2.3215184211730957,2.3481509685516357
1385,Tue Apr 26 16:40:38 2022,3470,3470,3470,3470,3477,2.155797243118286,2.50042724609375,1.59039306640625,1.03076171875,0.19283169507980347,2.155797243118286,1.99993896484375,0.80126953125,0.63751220703125,0.09889376163482666,1.121544599533081,0.9613662958145142,-0.037586744874715805,0.11019065976142883,-9.04577063920442e-06,1.2679632902145386,1.1890811920166016,0.3701920509338379,0.23827508091926575,0.035603851079940796,1.0,279.0,1037.0,803.0,2407.0,1.7002047300338745,1.6819195747375488,2.1644699573516846,2.675530433654785,2.777614116668701,0,0,0,0,0,0.8845245242118835,0.8084951043128967,-0.10153309255838394,0.4624514579772949,-0.0002540671848692,1.2839161157608032,1.3615636825561523,-0.3663903772830963,1.095536231994629,-0.19925343990325928,1.7629084587097168,1.9628300666809082,1.7479935884475708,2.460369348526001,2.3294460773468018
1386,Tue Apr 26 16:40:41 2022,3473,3473,3473,3473,3480,2.1457924842834473,2.546630859375,1.45611572265625,0.9984130859375,0.19894534349441528,2.1457924842834473,1.99993896484375,0.77691650390625,0.60626220703125,0.10433238744735718,1.127624750137329,0.9591652154922485,-0.03950023651123047,0.11035370081663132,4.207897745800437e-06,1.2766532897949219,1.195943832397461,0.3772928714752197,0.23919524252414703,0.03649910166859627,1.0,283.0,1036.0,783.0,2283.0,1.6807950735092163,1.672268271446228,2.0591866970062256,2.5345914363861084,2.858491897583008,0,0,0,0,0,0.8832662105560303,0.8020152449607849,-0.10469383001327515,0.4613540768623352,0.0001152877084678039,1.2837245464324951,1.364182949066162,-0.37071746587753296,1.087347388267517,-0.1884249895811081,1.758062481880188,1.9637444019317627,1.714156150817871,2.479703426361084,2.339825391769409
1387,Tue Apr 26 16:40:43 2022,3475,3475,3475,3475,3482,2.1477015018463135,2.4931640625,1.516845703125,1.0224609375,0.19078266620635986,2.1477015018463135,1.99993896484375,0.81988525390625,0.603271484375,0.10406237840652466,1.1251897811889648,0.9597920775413513,-0.038872987031936646,0.10953067988157272,-3.4022889394691447e-06,1.263386607170105,1.178366780281067,0.38876116275787354,0.2376108020544052,0.03611994534730911,1.0,255.0,1037.0,726.0,2255.0,1.699955940246582,1.69721257686615,2.10896897315979,2.5389058589935303,2.8810226917266846,0,0,0,0,0,0.8906139731407166,0.8145104646682739,-0.09999194741249084,0.4609667658805847,-9.419419075129554e-05,1.2724858522415161,1.3511744737625122,-0.395064115524292,1.0666890144348145,-0.21402998268604279,1.7331901788711548,1.936851978302002,1.7264026403427124,2.469071388244629,2.342386484146118
1388,Tue Apr 26 16:40:46 2022,3478,3478,3478,3478,3485,2.1241073608398438,2.453857421875,1.53466796875,1.02728271484375,0.19423824548721313,2.1241073608398438,1.99993896484375,0.827392578125,0.6298828125,0.10557800531387329,1.1366055011749268,0.9555492401123047,-0.03848789259791374,0.10961387306451797,5.697028973372653e-05,1.272394061088562,1.1882959604263306,0.38424643874168396,0.24350018799304962,0.036410730332136154,1.0,369.0,1037.0,861.0,2183.0,1.6693785190582275,1.6830309629440308,2.1532862186431885,2.5867857933044434,2.899639844894409,0,0,0,0,0,0.8932810425758362,0.8041340708732605,-0.10016460716724396,0.4501592814922333,0.0015646566171199083,1.2673306465148926,1.3492070436477661,-0.34829962253570557,1.0320887565612793,-0.2045649141073227,1.7256934642791748,1.9434919357299805,1.680021047592163,2.320939779281616,2.3347244262695312
1389,Tue Apr 26 16:40:48 2022,3480,3480,3480,3480,3487,2.156183958053589,2.5179443359375,1.55413818359375,1.05108642578125,0.18859469890594482,2.156183958053589,1.99993896484375,0.80029296875,0.61724853515625,0.10364842414855957,1.1325693130493164,0.9572688341140747,-0.0373903289437294,0.11002907156944275,-2.6480851374799386e-05,1.2722457647323608,1.1843373775482178,0.39784732460975647,0.24015173316001892,0.03635335713624954,1.0,275.0,1036.0,771.0,2173.0,1.694785714149475,1.6886564493179321,2.0115580558776855,2.5702438354492188,2.851137638092041,0,0,0,0,0,0.8902126550674438,0.8082737922668457,-0.09398160129785538,0.4581648111343384,-0.0007284293533302844,1.2730330228805542,1.357500433921814,-0.3313872516155243,1.0256341695785522,-0.2349778413772583,1.7342578172683716,1.9525738954544067,1.6797409057617188,2.3881795406341553,2.355055570602417
1390,Tue Apr 26 16:40:51 2022,3483,3483,3483,3483,3490,2.154714345932007,2.40869140625,1.6187744140625,0.57391357421875,0.046356260776519775,2.154714345932007,1.99993896484375,0.82958984375,0.4259033203125,0.02517181634902954,1.1269744634628296,0.9633732438087463,-0.03852191939949989,0.11193230003118515,2.7222162316320464e-05,1.262331247329712,1.1749473810195923,0.3952195942401886,0.12527623772621155,0.004722604062408209,1.0,231.0,1036.0,29.0,1297.0,1.706932544708252,1.702151894569397,2.099060535430908,3.3997135162353516,5.330071449279785,0,0,0,0,0,0.892772376537323,0.8199288249015808,-0.09746965765953064,0.8934838771820068,0.005764226894825697,1.2673826217651367,1.3468683958053589,-0.3640885651111603,1.2612295150756836,-0.02956266514956951,1.7180589437484741,1.9221601486206055,1.7212693691253662,1.9811216592788696,6.0533599853515625
1391,Tue Apr 26 16:40:53 2022,3485,3485,3485,3485,3492,1.072946310043335,1.06658935546875,0.18914794921875,0.15087890625,0.015058279037475586,1.072946310043335,1.06658935546875,0.135986328125,0.15087890625,0.0075858235359191895,0.9764711856842041,0.9689074754714966,-0.038295671343803406,0.11040828377008438,-7.295352588698734e-06,0.9769745469093323,0.9694327116012573,0.04855584353208542,0.11099985241889954,0.0018043096642941236,1.0,1.0,320.0,1.0,1886.0,1.0982335805892944,1.1002200841903687,2.800617218017578,1.3592712879180908,4.204280376434326,0,0,0,0,0,0.9994847774505615,0.9994581937789917,-0.788693368434906,0.994670569896698,-0.004043293185532093,1.001546025276184,1.0016281604766846,-1.3856794834136963,1.0156221389770508,-0.008689557202160358,1.004127860069275,1.004343032836914,2.2037928104400635,1.0414971113204956,3.118499994277954
1392,Tue Apr 26 16:40:56 2022,3488,3488,3488,3488,3495,1.1746869087219238,1.1514892578125,0.56121826171875,0.21124267578125,0.047882795333862305,1.1746869087219238,1.1514892578125,0.32574462890625,0.21124267578125,0.02571648359298706,0.976576566696167,0.9686741828918457,-0.038210105150938034,0.11105739325284958,-0.00010547597048571333,0.9772878289222717,0.9693978428840637,0.05329059436917305,0.11188682168722153,0.0028803267050534487,1.0,1.0,358.0,1.0,1761.0,1.2019866704940796,1.1878397464752197,6.112610340118408,1.8880032300949097,8.928321838378906,0,0,0,0,0,0.9992722272872925,0.999253511428833,-0.7170140743255615,0.9925869107246399,-0.03661944717168808,1.0021777153015137,1.002231478691101,-1.46561861038208,1.0239770412445068,-1.7255390882492065,1.00580894947052,1.0059397220611572,4.050276279449463,1.068230390548706,15.656881332397461
1393,Tue Apr 26 16:40:58 2022,3490,3490,3490,3490,3497,2.1444458961486816,2.60107421875,1.45916748046875,0.92572021484375,0.37151795625686646,2.1444458961486816,1.99993896484375,0.8095703125,0.6322021484375,0.19956135749816895,1.0289045572280884,0.9638767838478088,-0.038420867174863815,0.11027221381664276,-0.00020223463070578873,1.1190245151519775,1.076811671257019,0.23683740198612213,0.1913125216960907,0.046409521251916885,1.0,53.0,1027.0,723.0,8565.0,1.9163528680801392,1.8572783470153809,3.4182536602020264,3.304551839828491,4.300008773803711,0,0,0,0,0,0.9194656014442444,0.8951210379600525,-0.1622246652841568,0.5763983130455017,-0.004357610829174519,1.2128474712371826,1.2463862895965576,-0.36996355652809143,1.37384831905365,-0.302002489566803,1.5890175104141235,1.6819032430648804,2.767392158508301,2.671875,2.9757561683654785
1394,Tue Apr 26 16:41:01 2022,3492,3493,3493,3493,3500,2.0565717220306396,2.6046142578125,1.3824462890625,0.83953857421875,0.3696202039718628,2.0565717220306396,1.99993896484375,0.72259521484375,0.55572509765625,0.21470725536346436,1.0251502990722656,0.9628004431724548,-0.03690715879201889,0.11124206334352493,-3.865073722408852e-06,1.1319491863250732,1.0975638628005981,0.209591805934906,0.18092872202396393,0.05029202252626419,1.0,101.0,1014.0,713.0,8039.0,1.8168410062789917,1.8221617937088013,3.4476311206817627,3.0715138912200928,4.2692108154296875,0,0,0,0,0,0.9056504368782043,0.8772158622741699,-0.17609065771102905,0.6148391366004944,-7.685262244194746e-05,1.2441872358322144,1.2759002447128296,-0.48037418723106384,1.3644075393676758,-0.3781108856201172,1.674655556678772,1.7652888298034668,2.9245216846466064,2.5167605876922607,2.9349989891052246
1395,Tue Apr 26 16:41:03 2022,3495,3495,3495,3495,3502,2.1717519760131836,3.71435546875,2.8062744140625,1.12713623046875,0.2632530927658081,2.1717519760131836,1.99993896484375,1.43731689453125,0.69927978515625,0.14248806238174438,1.144038200378418,0.9562667608261108,-0.038743551820516586,0.11098026484251022,-4.606881702784449e-05,1.2610021829605103,1.1592620611190796,0.4348452687263489,0.23905815184116364,0.034238263964653015,1.0,225.0,1028.0,783.0,2282.0,1.722242832183838,1.7251827716827393,3.3053524494171143,2.925145149230957,4.161661624908447,0,0,0,0,0,0.9072452187538147,0.8248926401138306,-0.08909732848405838,0.46423962712287903,-0.0013455359730869532,1.2391486167907715,1.3092265129089355,-0.2278195321559906,1.0868533849716187,-0.18940407037734985,1.6502858400344849,1.884547472000122,2.3586854934692383,2.545245409011841,2.6808412075042725
1396,Tue Apr 26 16:41:06 2022,3498,3498,3498,3498,3505,2.148836135864258,2.3857421875,1.4888916015625,1.015869140625,0.18273282051086426,2.148836135864258,1.99993896484375,0.81292724609375,0.6038818359375,0.09670382738113403,1.1247470378875732,0.9631742835044861,-0.03911327198147774,0.11061832308769226,-6.085708082537167e-05,1.2581735849380493,1.1732245683670044,0.3875429928302765,0.23739655315876007,0.03447115048766136,1.0,226.0,1037.0,727.0,2089.0,1.707901120185852,1.7046514749526978,2.097644090652466,2.5437684059143066,2.8053553104400635,0,0,0,0,0,0.8939521908760071,0.8209632635116577,-0.10092628002166748,0.46596431732177734,-0.0017654496477916837,1.2670847177505493,1.3476464748382568,-0.3495858311653137,1.0371001958847046,-0.2607385218143463,1.720774531364441,1.928452491760254,1.6908667087554932,2.41060209274292,2.3729240894317627
1397,Tue Apr 26 16:41:08 2022,3500,3500,3500,3500,3507,2.1264700889587402,2.3753662109375,1.4034423828125,0.9776611328125,0.17916244268417358,2.1264700889587402,1.99993896484375,0.74853515625,0.6024169921875,0.0952531099319458,1.1029170751571655,0.9610335826873779,-0.03893474489450455,0.11018405854701996,-3.5977554944111034e-05,1.2385590076446533,1.1590207815170288,0.36815497279167175,0.23487058281898499,0.03347771614789963,1.0,161.0,1037.0,797.0,2364.0,1.7168904542922974,1.7255419492721558,2.0332067012786865,2.5648891925811768,2.845268964767456,0,0,0,0,0,0.890484094619751,0.82917720079422,-0.10575640201568604,0.46912670135498047,-0.001074671745300293,1.2756868600845337,1.352567195892334,-0.35119399428367615,1.0809156894683838,-0.24208605289459229,1.7466412782669067,1.945521593093872,1.739975929260254,2.3625900745391846,2.342956781387329
